invoice_id,customer_id,subscription_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd
inv_0001247,cust_00174,sub_000316,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0
inv_0001248,cust_00175,sub_000317,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0
inv_0001249,cust_00176,sub_000340,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0
inv_0001250,cust_00179,sub_000336,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0
inv_0001251,cust_00184,sub_000355,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0
inv_0001252,cust_00185,sub_000370,prod_009,2024-01-01,2024-01-01,2024-12-31,2988
inv_0001253,cust_00186,sub_000371,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0
inv_0001254,cust_00187,sub_000372,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0
inv_0001255,cust_00188,sub_000373,prod_005,2024-01-01,2024-01-01,2024-03-31,282
inv_0001256,cust_00189,sub_000374,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0
inv_0001257,cust_00190,sub_000375,prod_008,2024-01-01,2024-01-01,2024-03-31,852
inv_0001258,cust_00191,sub_000376,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0
inv_0001259,cust_00192,sub_000377,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0
inv_0001260,cust_00193,sub_000378,prod_003,2024-01-01,2024-01-01,2024-12-31,288
inv_0001261,cust_00191,sub_000379,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001262,cust_00158,sub_000380,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001263,cust_00067,sub_000381,prod_005,2024-02-01,2024-02-01,2024-04-30,282
inv_0001264,cust_00022,sub_000252,prod_003,2024-02-01,2024-02-01,2024-06-30,-118.82
inv_0001265,cust_00022,sub_000382,prod_006,2024-02-01,2024-02-01,2025-01-31,948
inv_0001266,cust_00124,sub_000236,prod_005,2024-02-01,2024-02-01,2024-02-29,-89.87
inv_0001267,cust_00124,sub_000383,prod_008,2024-02-01,2024-02-01,2024-04-30,852
inv_0001268,cust_00038,sub_000384,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001269,cust_00130,sub_000385,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001270,cust_00182,sub_000386,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001271,cust_00173,sub_000387,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001272,cust_00051,sub_000051,prod_005,2024-02-01,2024-02-01,2024-03-31,-185.93
inv_0001273,cust_00051,sub_000388,prod_002,2024-02-01,2024-02-01,2024-04-30,81
inv_0001274,cust_00053,sub_000389,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001275,cust_00002,sub_000390,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001276,cust_00102,sub_000345,prod_008,2024-02-01,2024-02-01,2024-02-29,-271.52
inv_0001277,cust_00102,sub_000391,prod_005,2024-02-01,2024-02-01,2024-04-30,282
inv_0001278,cust_00175,sub_000392,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001279,cust_00045,sub_000393,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001280,cust_00001,sub_000332,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001281,cust_00003,sub_000003,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001282,cust_00006,sub_000263,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001283,cust_00010,sub_000243,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001284,cust_00017,sub_000270,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001285,cust_00019,sub_000207,prod_005,2024-02-01,2024-02-01,2024-04-30,282
inv_0001286,cust_00023,sub_000321,prod_005,2024-02-01,2024-02-01,2024-04-30,282
inv_0001287,cust_00025,sub_000342,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001288,cust_00026,sub_000343,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001289,cust_00028,sub_000357,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001290,cust_00029,sub_000309,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001291,cust_00030,sub_000224,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001292,cust_00034,sub_000291,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001293,cust_00035,sub_000035,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001294,cust_00036,sub_000305,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001295,cust_00042,sub_000227,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001296,cust_00043,sub_000043,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001297,cust_00052,sub_000326,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001298,cust_00055,sub_000261,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001299,cust_00056,sub_000151,prod_009,2024-02-01,2024-02-01,2025-01-31,2988
inv_0001300,cust_00058,sub_000327,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001301,cust_00068,sub_000322,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001302,cust_00070,sub_000349,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001303,cust_00073,sub_000073,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001304,cust_00076,sub_000076,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001305,cust_00085,sub_000347,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001306,cust_00086,sub_000216,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001307,cust_00088,sub_000088,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001308,cust_00091,sub_000217,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001309,cust_00092,sub_000363,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001310,cust_00097,sub_000301,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001311,cust_00112,sub_000112,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001312,cust_00113,sub_000361,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001313,cust_00116,sub_000116,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001314,cust_00117,sub_000232,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001315,cust_00118,sub_000346,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001316,cust_00127,sub_000338,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001317,cust_00132,sub_000269,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001318,cust_00137,sub_000137,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001319,cust_00139,sub_000351,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001320,cust_00141,sub_000364,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001321,cust_00142,sub_000159,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001322,cust_00146,sub_000180,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001323,cust_00149,sub_000262,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001324,cust_00151,sub_000328,prod_002,2024-02-01,2024-02-01,2024-04-30,81
inv_0001325,cust_00154,sub_000220,prod_008,2024-02-01,2024-02-01,2024-04-30,852
inv_0001326,cust_00156,sub_000222,prod_008,2024-02-01,2024-02-01,2024-04-30,852
inv_0001327,cust_00163,sub_000341,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001328,cust_00169,sub_000295,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001329,cust_00170,sub_000356,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001330,cust_00171,sub_000297,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001331,cust_00174,sub_000316,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001332,cust_00176,sub_000340,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001333,cust_00177,sub_000334,prod_005,2024-02-01,2024-02-01,2024-04-30,282
inv_0001334,cust_00179,sub_000336,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001335,cust_00184,sub_000355,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001336,cust_00186,sub_000371,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001337,cust_00187,sub_000372,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001338,cust_00189,sub_000374,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001339,cust_00192,sub_000377,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001340,cust_00194,sub_000394,prod_003,2024-02-01,2024-02-01,2025-01-31,288
inv_0001341,cust_00195,sub_000395,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001342,cust_00196,sub_000396,prod_003,2024-02-01,2024-02-01,2025-01-31,288
inv_0001343,cust_00197,sub_000397,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001344,cust_00198,sub_000398,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0
inv_0001345,cust_00199,sub_000399,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001346,cust_00200,sub_000400,prod_002,2024-02-01,2024-02-01,2024-04-30,81
inv_0001347,cust_00201,sub_000401,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0
inv_0001348,cust_00202,sub_000402,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0
inv_0001349,cust_00151,sub_000328,prod_002,2024-03-01,2024-03-01,2024-04-30,-54.9
inv_0001350,cust_00151,sub_000403,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001351,cust_00165,sub_000276,prod_003,2024-03-01,2024-03-01,2024-07-31,-120.39
inv_0001352,cust_00165,sub_000404,prod_006,2024-03-01,2024-03-01,2025-02-28,948
inv_0001353,cust_00117,sub_000405,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001354,cust_00184,sub_000406,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001355,cust_00010,sub_000407,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001356,cust_00084,sub_000339,prod_006,2024-03-01,2024-03-01,2024-11-30,-712.3
inv_0001357,cust_00084,sub_000408,prod_009,2024-03-01,2024-03-01,2025-02-28,2988
inv_0001358,cust_00168,sub_000279,prod_006,2024-03-01,2024-03-01,2024-07-31,-396.3
inv_0001359,cust_00168,sub_000409,prod_009,2024-03-01,2024-03-01,2025-02-28,2988
inv_0001360,cust_00019,sub_000207,prod_005,2024-03-01,2024-03-01,2024-04-30,-191.13
inv_0001361,cust_00019,sub_000410,prod_008,2024-03-01,2024-03-01,2024-05-31,852
inv_0001362,cust_00176,sub_000411,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001363,cust_00189,sub_000412,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001364,cust_00169,sub_000413,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001365,cust_00129,sub_000303,prod_008,2024-03-01,2024-03-01,2024-03-31,-290.24
inv_0001366,cust_00129,sub_000414,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001367,cust_00156,sub_000222,prod_008,2024-03-01,2024-03-01,2024-04-30,-577.47
inv_0001368,cust_00156,sub_000415,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001369,cust_00130,sub_000416,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001370,cust_00066,sub_000066,prod_008,2024-03-01,2024-03-01,2024-03-31,-290.24
inv_0001371,cust_00066,sub_000417,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001372,cust_00001,sub_000332,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001373,cust_00002,sub_000390,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001374,cust_00003,sub_000003,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001375,cust_00006,sub_000263,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001376,cust_00008,sub_000176,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001377,cust_00013,sub_000233,prod_002,2024-03-01,2024-03-01,2024-05-31,81
inv_0001378,cust_00017,sub_000270,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001379,cust_00025,sub_000342,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001380,cust_00026,sub_000343,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001381,cust_00028,sub_000357,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001382,cust_00029,sub_000309,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001383,cust_00030,sub_000224,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001384,cust_00034,sub_000291,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001385,cust_00035,sub_000035,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001386,cust_00036,sub_000305,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001387,cust_00038,sub_000384,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001388,cust_00042,sub_000227,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001389,cust_00043,sub_000043,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001390,cust_00045,sub_000393,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001391,cust_00052,sub_000326,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001392,cust_00055,sub_000261,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001393,cust_00057,sub_000348,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001394,cust_00058,sub_000327,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001395,cust_00065,sub_000285,prod_008,2024-03-01,2024-03-01,2024-05-31,852
inv_0001396,cust_00068,sub_000322,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001397,cust_00070,sub_000349,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001398,cust_00073,sub_000073,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001399,cust_00075,sub_000350,prod_005,2024-03-01,2024-03-01,2024-05-31,282
inv_0001400,cust_00076,sub_000076,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001401,cust_00085,sub_000347,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001402,cust_00086,sub_000216,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001403,cust_00088,sub_000088,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001404,cust_00091,sub_000217,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001405,cust_00092,sub_000363,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001406,cust_00097,sub_000301,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001407,cust_00101,sub_000172,prod_009,2024-03-01,2024-03-01,2025-02-28,2988
inv_0001408,cust_00112,sub_000112,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001409,cust_00113,sub_000361,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001410,cust_00118,sub_000346,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001411,cust_00127,sub_000338,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001412,cust_00132,sub_000269,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001413,cust_00139,sub_000351,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001414,cust_00141,sub_000364,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001415,cust_00142,sub_000159,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001416,cust_00146,sub_000180,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001417,cust_00149,sub_000262,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001418,cust_00163,sub_000341,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001419,cust_00170,sub_000356,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001420,cust_00171,sub_000297,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001421,cust_00173,sub_000387,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001422,cust_00174,sub_000316,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001423,cust_00175,sub_000392,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001424,cust_00179,sub_000336,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001425,cust_00182,sub_000386,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001426,cust_00183,sub_000354,prod_008,2024-03-01,2024-03-01,2024-05-31,852
inv_0001427,cust_00186,sub_000371,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001428,cust_00187,sub_000372,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001429,cust_00191,sub_000379,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001430,cust_00192,sub_000377,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001431,cust_00195,sub_000395,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001432,cust_00197,sub_000397,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001433,cust_00198,sub_000398,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001434,cust_00199,sub_000399,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001435,cust_00202,sub_000402,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001436,cust_00203,sub_000418,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001437,cust_00204,sub_000419,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0
inv_0001438,cust_00205,sub_000420,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001439,cust_00206,sub_000421,prod_007,2024-03-01,2024-03-01,2024-03-31,299.0
inv_0001440,cust_00207,sub_000422,prod_008,2024-03-01,2024-03-01,2024-05-31,852
inv_0001441,cust_00208,sub_000423,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001442,cust_00209,sub_000424,prod_008,2024-03-01,2024-03-01,2024-05-31,852
inv_0001443,cust_00210,sub_000425,prod_002,2024-03-01,2024-03-01,2024-05-31,81
inv_0001444,cust_00211,sub_000426,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0
inv_0001445,cust_00197,sub_000427,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001446,cust_00051,sub_000388,prod_002,2024-04-01,2024-04-01,2024-04-30,-27.0
inv_0001447,cust_00051,sub_000428,prod_005,2024-04-01,2024-04-01,2024-06-30,282
inv_0001448,cust_00013,sub_000233,prod_002,2024-04-01,2024-04-01,2024-05-31,-53.71
inv_0001449,cust_00013,sub_000429,prod_005,2024-04-01,2024-04-01,2024-06-30,282
inv_0001450,cust_00085,sub_000430,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001451,cust_00204,sub_000431,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001452,cust_00066,sub_000417,prod_005,2024-04-01,2024-04-01,2024-05-31,-186.98
inv_0001453,cust_00066,sub_000432,prod_008,2024-04-01,2024-04-01,2024-06-30,852
inv_0001454,cust_00171,sub_000433,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001455,cust_00072,sub_000434,prod_008,2024-04-01,2024-04-01,2024-06-30,852
inv_0001456,cust_00070,sub_000435,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001457,cust_00034,sub_000436,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001458,cust_00001,sub_000437,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001459,cust_00192,sub_000438,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001460,cust_00178,sub_000335,prod_009,2024-04-01,2024-04-01,2024-10-31,-1747.08
inv_0001461,cust_00178,sub_000439,prod_006,2024-04-01,2024-04-01,2025-03-31,948
inv_0001462,cust_00128,sub_000440,prod_005,2024-04-01,2024-04-01,2024-06-30,282
inv_0001463,cust_00044,sub_000323,prod_009,2024-04-01,2024-04-01,2024-10-31,-1747.08
inv_0001464,cust_00044,sub_000441,prod_006,2024-04-01,2024-04-01,2025-03-31,948
inv_0001465,cust_00002,sub_000390,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001466,cust_00003,sub_000003,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001467,cust_00004,sub_000255,prod_005,2024-04-01,2024-04-01,2024-06-30,282
inv_0001468,cust_00006,sub_000263,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001469,cust_00017,sub_000270,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001470,cust_00025,sub_000342,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001471,cust_00026,sub_000343,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001472,cust_00028,sub_000357,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001473,cust_00029,sub_000309,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001474,cust_00030,sub_000224,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001475,cust_00035,sub_000035,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001476,cust_00036,sub_000305,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001477,cust_00038,sub_000384,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001478,cust_00042,sub_000227,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001479,cust_00043,sub_000043,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001480,cust_00045,sub_000393,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001481,cust_00047,sub_000251,prod_002,2024-04-01,2024-04-01,2024-06-30,81
inv_0001482,cust_00052,sub_000326,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001483,cust_00055,sub_000261,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001484,cust_00058,sub_000327,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001485,cust_00068,sub_000322,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001486,cust_00073,sub_000073,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001487,cust_00076,sub_000076,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001488,cust_00079,sub_000196,prod_006,2024-04-01,2024-04-01,2025-03-31,948
inv_0001489,cust_00086,sub_000216,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001490,cust_00088,sub_000088,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001491,cust_00091,sub_000217,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001492,cust_00097,sub_000301,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001493,cust_00104,sub_000188,prod_006,2024-04-01,2024-04-01,2025-03-31,948
inv_0001494,cust_00112,sub_000112,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001495,cust_00117,sub_000405,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001496,cust_00118,sub_000346,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001497,cust_00123,sub_000193,prod_008,2024-04-01,2024-04-01,2024-06-30,852
inv_0001498,cust_00127,sub_000338,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001499,cust_00130,sub_000416,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001500,cust_00132,sub_000269,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001501,cust_00139,sub_000351,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001502,cust_00141,sub_000364,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001503,cust_00142,sub_000159,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001504,cust_00146,sub_000180,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001505,cust_00149,sub_000262,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001506,cust_00152,sub_000202,prod_009,2024-04-01,2024-04-01,2025-03-31,2988
inv_0001507,cust_00163,sub_000341,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001508,cust_00169,sub_000413,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001509,cust_00170,sub_000356,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001510,cust_00173,sub_000387,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001511,cust_00174,sub_000316,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001512,cust_00175,sub_000392,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001513,cust_00176,sub_000411,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001514,cust_00182,sub_000386,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001515,cust_00184,sub_000406,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001516,cust_00186,sub_000371,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001517,cust_00187,sub_000372,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001518,cust_00188,sub_000373,prod_005,2024-04-01,2024-04-01,2024-06-30,282
inv_0001519,cust_00189,sub_000412,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001520,cust_00190,sub_000375,prod_008,2024-04-01,2024-04-01,2024-06-30,852
inv_0001521,cust_00191,sub_000379,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001522,cust_00195,sub_000395,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001523,cust_00198,sub_000398,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0
inv_0001524,cust_00199,sub_000399,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001525,cust_00202,sub_000402,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001526,cust_00203,sub_000418,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001527,cust_00205,sub_000420,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001528,cust_00206,sub_000421,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0
inv_0001529,cust_00208,sub_000423,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001530,cust_00211,sub_000426,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
inv_0001531,cust_00212,sub_000442,prod_002,2024-04-01,2024-04-01,2024-06-30,81
inv_0001532,cust_00213,sub_000443,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0
